"n_features","n_samples","n_subjects","feature_std","A","B","C","feature_std.1","time_effect","timevariability","overall_prob_outcome","sd_outcome","mean","sd","icc","icc_pred","auc_value_base","auc","auc_individual","auc_individual_sd","total_n","auc_c","auc_c_individual","auc_c_individual_sd","sd_intercept","sd_residual"
10,200,150,0.1,0,0.2,0.45,0.1,0,0,0.6,0.1,0.607766666666667,0.101421998108022,0.0383295531505262,0.176799113761254,0.611301770989506,0.510505059970015,0.50811280016406,0.0810845579707325,150,0.4959252665334,0.496008518488966,0.0841191916490993,0.209403835241211,0.451853347808849
10,200,150,0.1,0,0.2,0.45,0.1,0,0,0.7,0.1,0.7151,0.100817913476983,0.0450992522467223,0.170523370682893,0.610705144285905,0.497540634690095,0.498058674730511,0.0919410403606401,150,0.505848165253301,0.500786452722707,0.0904963611361872,0.203665950111548,0.449188418593236
10,200,150,0.1,0,0.2,0.45,0.1,0,0,0.8,0.1,0.8013,0.109505339883894,0.0706296682719537,0.185353720601263,0.680715405883627,0.50652796371583,0.499041906112075,0.113385213406021,149,0.499603595624932,0.49543566641726,0.110652615571969,0.213951572024756,0.448538128868717
10,200,150,0.1,0,0.2,0.45,0.1,0,0,0.9,0.1,0.9078,0.0898068023312624,0.0917570676720847,0.163992766904172,0.750594642739593,0.520827095410756,0.536746343957933,0.164647531408016,126,0.497195330945599,0.501716333495016,0.180180833306481,0.198973105424802,0.449248927435714
10,200,150,0.1,0,0.2,0.45,0.1,0,0,0.1,0.15,0.0753,0.120265687419437,0.203454603339873,0.131771972814465,0.893299271833194,0.4886585745925,0.471763176185399,0.172279439396352,82,0.529105254548134,0.535304079140988,0.183673763880239,0.175237143783238,0.449812523280544
10,200,150,0.1,0,0.2,0.45,0.1,0,0,0.2,0.15,0.180266666666667,0.142005986577023,0.132002332892405,0.173418813237168,0.750917313614613,0.512337093264671,0.514203164109315,0.136686185231441,138,0.496578015074562,0.482313410344358,0.139470673918854,0.205385741682472,0.448399318551409
10,200,150,0.1,0,0.2,0.45,0.1,0,0,0.3,0.15,0.308133333333333,0.159453288553184,0.114741986801262,0.159571288814202,0.701318412011104,0.512311401497305,0.500146245515143,0.0988002409416682,149,0.504442435541711,0.48690999734271,0.107847754253399,0.196494527050211,0.450944944475905
10,200,150,0.1,0,0.2,0.45,0.1,0,0,0.4,0.15,0.387166666666667,0.143150571531356,0.0817255347242865,0.191501789774332,0.657074005598311,0.510229558732163,0.504980818026967,0.084125221783216,149,0.503034045188993,0.493327306946542,0.0882801085536363,0.219192724118263,0.450380155874634
10,200,150,0.1,0,0.2,0.45,0.1,0,0,0.5,0.15,0.484333333333333,0.151177333386172,0.0868868330385594,0.164182573176658,0.654637391998712,0.506957047328206,0.506745380367765,0.0794848666380854,150,0.507332298707318,0.501084822326966,0.0752664070636316,0.199976118142068,0.451201272489457
10,200,150,0.1,0,0.2,0.45,0.1,0,0,0.6,0.15,0.580166666666667,0.154988001989271,0.094025669183267,0.150785049004882,0.669569476299694,0.50452839114351,0.497928908107252,0.0830463087776267,150,0.525965427111942,0.518555864062964,0.0857634104814204,0.189520852165458,0.449766055557163
10,200,150,0.1,0,0.2,0.45,0.1,0,0,0.7,0.15,0.714,0.150070453253121,0.105735131670984,0.166294828955346,0.695688898080953,0.511919292719892,0.499204793253836,0.106260939839016,150,0.500143490995828,0.484069327754862,0.0977349958071938,0.201943682481257,0.452165212474802
10,200,150,0.1,0,0.2,0.45,0.1,0,0,0.8,0.15,0.8049,0.148631870357289,0.136226839826342,0.163776503204116,0.739113030646845,0.516279620757922,0.504301003855828,0.114705680050053,147,0.523093557314293,0.512794894195291,0.11859372522498,0.200201682913733,0.452379701834271
10,200,150,0.1,0,0.2,0.45,0.1,0,0,0.9,0.15,0.901866666666667,0.146300631305398,0.237641886120994,0.168949631213051,0.875627646969111,0.542375737352509,0.506576008004217,0.171145514377423,97,0.540205299496821,0.485255559245153,0.182034421122233,0.20240968604098,0.448917298193039
10,200,150,0.1,0,0.2,0.45,0.1,0,0,0.1,0.2,0.119966666666667,0.223918352109945,0.470773968995715,0.150958186922884,0.95005302164009,0.52610742740445,0.502789992634507,0.137473050964743,56,0.540623628499929,0.506224027216615,0.124421117606204,0.189389415326599,0.44915052026812
10,200,150,0.1,0,0.2,0.45,0.1,0,0,0.2,0.2,0.2015,0.217351160212311,0.289486261713932,0.149325597315695,0.84244729443332,0.532275534476951,0.499811842937695,0.157479342972039,130,0.532817488583515,0.517533747258504,0.1577262366262,0.188623141359114,0.450204182597758
10,200,150,0.1,0,0.2,0.45,0.1,0,0,0.3,0.2,0.311566666666667,0.19379825587993,0.170749888661521,0.169205347377421,0.750648237432745,0.518800464725685,0.516516473894354,0.0965465607517138,146,0.507179681068446,0.496926779401099,0.115570740026329,0.202238880773374,0.448130452791451
10,200,150,0.1,0,0.2,0.45,0.1,0,0,0.5,0.2,0.491533333333333,0.212601295767379,0.176513885952152,0.181532288459335,0.737574146683677,0.507115281012172,0.491519307230421,0.0969269591277874,150,0.500082265150038,0.482877935706047,0.0892693409312679,0.212594722497642,0.451415340447911
10,200,150,0.1,0,0.2,0.45,0.1,0,0,0.4,0.2,0.406266666666667,0.190610276231167,0.146202487239292,0.140462204990682,0.717214695106709,0.521150250197929,0.517428725958007,0.094171487886862,150,0.518048459226544,0.504065978372522,0.0883470486356674,0.181258506238637,0.448385071434391
10,200,150,0.1,0,0.2,0.45,0.1,0,0,0.9,0.2,0.9107,0.188758776852697,0.434008648661344,0.148515839267487,0.9462171187006,0.548967099025226,0.503707285263319,0.153878950511852,58,0.544996945632255,0.482906018851998,0.123722250258033,0.187988618780799,0.450125334283611
10,200,150,0.1,0,0.2,0.45,0.1,0,0,0.7,0.2,0.711533333333333,0.208080026766506,0.206682639802093,0.146462427347191,0.775326715118214,0.504539609442605,0.496427682708377,0.119656623027028,145,0.51762007491634,0.496336585679054,0.126844445081049,0.187519973199312,0.45268462073539
10,200,150,0.1,0,0.2,0.45,0.1,0,0,0.6,0.2,0.606333333333333,0.198896002189086,0.161358041709479,0.1504165956548,0.726101095933352,0.517296324304255,0.503766496137615,0.0882544462615217,149,0.505629278359968,0.487090983137024,0.0991842557560948,0.188364023771834,0.447664949148022
10,200,150,0.1,0,0.2,0.45,0.1,0,0,0.8,0.2,0.796933333333333,0.195527840639957,0.232030390380787,0.151132152004454,0.821333193643058,0.499449201449635,0.493386789904427,0.164193899897533,130,0.516961231109649,0.479156022874331,0.161682251760538,0.190659224980652,0.451855353726372
10,200,150,0.1,0,0.2,0.45,0.1,0,0,0.1,0.25,0.0720333333333333,0.198900582790629,0.587453781748509,0.180227846451209,0.980023024789582,0.562219000676179,0.473525715958529,0.164345471246565,30,0.562163442724941,0.511815314363785,0.174626847358107,0.211485506733091,0.451041231669246
10,200,150,0.1,0,0.2,0.45,0.1,0,0,0.2,0.25,0.207666666666667,0.247249070591332,0.367449916297461,0.169838146019333,0.886669241438728,0.522507469005253,0.481712676185378,0.145708966110409,106,0.524110413158075,0.50107886425264,0.139267099407469,0.203553138448614,0.450030107478958
10,200,150,0.1,0,0.2,0.45,0.1,0,0,0.3,0.25,0.305566666666667,0.253111202360991,0.297798568762901,0.143421379486359,0.82443281986436,0.510457860238079,0.493254025447151,0.133986254169814,142,0.522824793693907,0.478783902031625,0.122647706917723,0.184470291315344,0.45081992371522
10,200,150,0.1,0,0.2,0.45,0.1,0,0,0.4,0.25,0.3826,0.254407932213511,0.269849563832244,0.155293513564364,0.800856916523731,0.524051896567108,0.498755365170471,0.11363899143164,143,0.517504315464234,0.497142660148411,0.103151627653718,0.19372479972309,0.451815865489721
10,200,150,0.1,0,0.2,0.45,0.1,0,0,0.5,0.25,0.466233333333333,0.228218911058337,0.205023653759018,0.176827183841179,0.762821424798324,0.521628365895229,0.4942188128325,0.0961524184167748,149,0.517561877510014,0.493372666783106,0.0928334826700339,0.208799499853449,0.450505864627375
10,200,150,0.1,0,0.2,0.45,0.1,0,0,0.6,0.25,0.574966666666667,0.268334095487127,0.290511142914701,0.22537433595954,0.813503023467778,0.518007482859109,0.502883577226521,0.112040777039193,144,0.52430066579798,0.507688693265485,0.120052006146209,0.242820994845862,0.450173519284458
10,200,150,0.1,0,0.2,0.45,0.1,0,0,0.7,0.25,0.715,0.247615473706293,0.296769401714925,0.175960390876935,0.835276202472098,0.522120338115363,0.511414890310937,0.124939650611549,137,0.510734019490448,0.473302391037202,0.11274900752761,0.207343495677055,0.448700962242386
10,200,150,0.1,0,0.2,0.45,0.1,0,0,0.8,0.25,0.8122,0.238959910709254,0.370281254377467,0.135199665769011,0.892425746726038,0.516039048379505,0.511677213214989,0.165211359620828,113,0.52675667324414,0.50220345792774,0.166923794227795,0.177436099112519,0.448757889075686
10,200,150,0.1,0,0.2,0.45,0.1,0,0,0.9,0.25,0.904833333333333,0.246187995407522,0.699058435051932,0.202486379124583,0.986785360433172,0.566690022077116,0.488365432705166,0.128914534642803,26,0.548497451628051,0.525007992637107,0.153770456516269,0.227999245788072,0.452485386522822
10,200,150,0.1,0,0.25,0.45,0.1,0,0,0.1,0.05,0.0997333333333333,0.0546520005426239,0.0284006323378565,0.226406707394926,0.648257946797785,0.492916993288849,0.475659248518615,0.143622729123101,144,0.522648934375107,0.505472138282127,0.147235504783371,0.244257067260934,0.451501130086421
10,200,150,0.1,0,0.25,0.45,0.1,0,0,0.2,0.05,0.193433333333333,0.0562775262005827,0.0153742355075809,0.184850984299123,0.578764514963296,0.513318996476817,0.512978336846162,0.0968026886487791,150,0.516553108070739,0.517450157538743,0.108187277252213,0.214582520391313,0.450611179824376
10,200,150,0.1,0,0.25,0.45,0.1,0,0,0.4,0.05,0.400066666666667,0.0590017252240843,0.00955056199455193,0.211401258730812,0.536527276187933,0.505317856557252,0.503417902969367,0.0827138312215735,150,0.498814466139493,0.498377551734227,0.0792834970886332,0.234016283944916,0.451981161671875
10,200,150,0.1,0,0.25,0.45,0.1,0,0,0.3,0.05,0.305566666666667,0.0630317291642215,0.013789897797568,0.234020110557387,0.573425353463069,0.501502657213864,0.501358724304616,0.0797542069017614,150,0.496680071774361,0.496003384260489,0.0788182345984347,0.249115402762868,0.450694931864599
10,200,150,0.1,0,0.25,0.45,0.1,0,0,0.5,0.05,0.507033333333333,0.067194740193111,0.0131275780960363,0.200835436940425,0.551629788716612,0.494605843707189,0.492921525073579,0.0783668780942986,150,0.505387882754384,0.50282376782616,0.0781063935705605,0.225902521678776,0.450628873401254
10,200,150,0.1,0,0.25,0.45,0.1,0,0,0.6,0.05,0.590966666666667,0.0546732105812094,0.0074019422196383,0.247973191043784,0.531973618864488,0.508950797216826,0.50730494776369,0.0675350677712477,150,0.500989295139555,0.49585943807359,0.0818846174430585,0.259307218713424,0.451573973249601
10,200,150,0.1,0,0.25,0.45,0.1,0,0,0.7,0.05,0.696633333333333,0.0610712441989595,0.0127097145204783,0.268271554885754,0.55877965251206,0.495082408928997,0.496098447515936,0.080836367526818,150,0.490749249062026,0.491785998187793,0.0851675119802018,0.272396504226107,0.449872230042957
10,200,150,0.1,0,0.25,0.45,0.1,0,0,0.8,0.05,0.7986,0.0569885188013146,0.0152659240372188,0.257940169850888,0.570892311754868,0.509929142699381,0.50924183628919,0.107536374324371,150,0.501762073102944,0.497767490504738,0.102094908543388,0.264881851204753,0.449274917916112
10,200,150,0.1,0,0.25,0.45,0.1,0,0,0.9,0.05,0.8967,0.0589159052601031,0.0326267139235152,0.261627756641048,0.652818373814793,0.499724831071131,0.496338739739081,0.162082643129769,144,0.501527366058022,0.477312385474391,0.162429753246459,0.268286214603046,0.450706820646456
10,200,150,0.1,0,0.25,0.45,0.1,0,0,0.1,0.1,0.0929,0.0997249068537036,0.113489426817218,0.220318040911883,0.782163215356751,0.519412272390353,0.496511968066445,0.166570927036306,121,0.497651367641292,0.489142480328193,0.17889087811356,0.240390836812762,0.452221932274407
10,200,150,0.1,0,0.25,0.45,0.1,0,0,0.3,0.1,0.2922,0.100223709501838,0.0437711338834636,0.214021521791047,0.615266039841576,0.501827895780949,0.494420992676815,0.0985713576119482,150,0.511233652980979,0.506864250144067,0.0860466841797319,0.234890230686977,0.450133730424665
10,200,150,0.1,0,0.25,0.45,0.1,0,0,0.2,0.1,0.212166666666667,0.113262207909312,0.072067575352354,0.219455670574404,0.663186682570398,0.509987148719757,0.504160411699634,0.120879854217316,149,0.51133770239128,0.512910389808661,0.11298818876164,0.238462865770864,0.449724079719678
10,200,150,0.1,0,0.25,0.45,0.1,0,0,0.4,0.1,0.4114,0.111056730167227,0.0461471574531976,0.239565029262222,0.61309691981791,0.510231371405089,0.501211382386981,0.0817750366394415,150,0.491527710508871,0.484907167020997,0.0773324549069249,0.254605764564056,0.45361516155286
10,200,150,0.1,0,0.25,0.45,0.1,0,0,0.5,0.1,0.494266666666667,0.101496167591659,0.0363818835622442,0.234687406998774,0.597295740537839,0.508395501183135,0.505655392754718,0.085176052873546,150,0.502135888400498,0.497576016400133,0.0783398238844611,0.249564909881244,0.450669386339376
10,200,150,0.1,0,0.25,0.45,0.1,0,0,0.6,0.1,0.599766666666667,0.110917976627551,0.0464665352831044,0.214360636770295,0.61729076986461,0.499711705987118,0.498816630084346,0.0834581076923446,150,0.49813555578803,0.485212951132343,0.073372917368919,0.235103215499405,0.450088241552471
10,200,150,0.1,0,0.25,0.45,0.1,0,0,0.9,0.1,0.893266666666667,0.10341320432005,0.107622847080336,0.243000511886892,0.754139310061496,0.536909655801056,0.495269136502609,0.162777135882755,136,0.519487488926834,0.507713487614636,0.160035389567747,0.254407610733615,0.449028904570712
10,200,150,0.1,0,0.25,0.45,0.1,0,0,0.8,0.1,0.803766666666667,0.100960050353285,0.0598960449150299,0.231250286355493,0.666507131778736,0.499909716761418,0.489510268125784,0.115648428368237,149,0.492971163262906,0.479262762637657,0.115562993248532,0.246763345123037,0.44991657486994
10,200,150,0.1,0,0.25,0.45,0.1,0,0,0.1,0.15,0.0941333333333333,0.13883231480138,0.221802865286633,0.263219334399528,0.861574681318682,0.53064763076923,0.495803623901532,0.170782460423089,93,0.520042619780219,0.51744739670601,0.17320250108069,0.26818263216434,0.448684292479949
10,200,150,0.1,0,0.25,0.45,0.1,0,0,0.7,0.1,0.693533333333333,0.10172760487125,0.0438922398129866,0.231103380215255,0.610544190888343,0.500888097917949,0.497955342343762,0.0941312526061595,149,0.507455056814485,0.504475269045415,0.0860838070605634,0.246396087990439,0.449432666340781
10,200,150,0.1,0,0.25,0.45,0.1,0,0,0.2,0.15,0.183666666666667,0.148859947992504,0.143365695523258,0.195407356653267,0.764195588327439,0.524947307095977,0.502935853370829,0.149262047268174,138,0.523617777805922,0.496110348058095,0.140804764747629,0.220927734315469,0.448299043732759
10,200,150,0.1,0,0.25,0.45,0.1,0,0,0.3,0.15,0.306866666666667,0.147086408730071,0.0971306730819733,0.229376066046922,0.685790671135807,0.517656186352702,0.504282951987768,0.0901118142461979,149,0.518714919255804,0.500007810409998,0.0894437062370761,0.246116487329263,0.451115661220519
10,200,150,0.1,0,0.25,0.45,0.1,0,0,0.4,0.15,0.400333333333333,0.159260736224935,0.101085018849347,0.231027978587375,0.683759385520385,0.521507270207024,0.509034258511349,0.0870702664009712,150,0.506332394646227,0.488194339777273,0.0862935537245283,0.247582027928026,0.451691685176848
10,200,150,0.1,0,0.25,0.45,0.1,0,0,0.5,0.15,0.5045,0.147952184820937,0.0829300963697791,0.223634802972748,0.66286828701893,0.519872367727596,0.498972086204756,0.0809033506025683,150,0.524687270116917,0.504882846108507,0.0739965839594126,0.241610700546216,0.45017305646532
10,200,150,0.1,0,0.25,0.45,0.1,0,0,0.7,0.15,0.691966666666667,0.18234573020607,0.151590065414539,0.20320494756651,0.734736448308931,0.528574147993331,0.510393870321456,0.102571873167136,149,0.521495822155392,0.494773618484851,0.0989581947928494,0.228076348405544,0.451633789387558
10,200,150,0.1,0,0.25,0.45,0.1,0,0,0.6,0.15,0.611233333333333,0.159925461524574,0.103069610339447,0.277449853136564,0.68004978620041,0.517600827205367,0.504824052099319,0.0884203841610545,150,0.517141138878673,0.502017597059046,0.0891405400213188,0.279627876822896,0.45125519258071
10,200,150,0.1,0,0.25,0.45,0.1,0,0,0.8,0.15,0.7938,0.151474497820369,0.135725570584892,0.227315400638492,0.732633491526117,0.510650926840778,0.495884028483582,0.118532312099243,142,0.513695553577937,0.494566801070875,0.120609985528004,0.243647184901062,0.449208634952745
10,200,150,0.1,0,0.25,0.45,0.1,0,0,0.9,0.15,0.8764,0.168613692152233,0.258294189837014,0.200936031817431,0.881194285032265,0.563731802694477,0.488926003730065,0.16916589279922,96,0.549765439721521,0.492655855387041,0.166008412769652,0.22502298241574,0.448733755013153
10,200,150,0.1,0,0.25,0.45,0.1,0,0,0.1,0.2,0.0904666666666667,0.197670448636062,0.470726646856108,0.210865242143776,0.949931515446866,0.549030217501526,0.507743816862631,0.20074542104127,67,0.567733791989092,0.532758265351623,0.204763581910192,0.232855789723984,0.450464039994242
10,200,150,0.1,0,0.25,0.45,0.1,0,0,0.2,0.2,0.191466666666667,0.194547786323337,0.240293842246628,0.223557742716129,0.831264165306379,0.517388011677549,0.499129210755968,0.120365566523456,120,0.525718624434957,0.508275857812401,0.136933584913318,0.241067496533977,0.449260650519766
10,200,150,0.1,0,0.25,0.45,0.1,0,0,0.3,0.2,0.2969,0.19144511365826,0.171225420503764,0.232671792821486,0.746987212698585,0.512691939162503,0.506402431304411,0.125637871263247,148,0.518791619520845,0.499790641718101,0.119860098803483,0.24829479356347,0.450906324175886
10,200,150,0.1,0,0.25,0.45,0.1,0,0,0.4,0.2,0.395766666666667,0.204013205805842,0.169696342526398,0.231504366017352,0.743020841433534,0.516267738021105,0.489181203753438,0.0982320605780909,149,0.52618078492516,0.505360392439337,0.0976690419008493,0.248366349281209,0.452515920231951
10,200,150,0.1,0,0.25,0.45,0.1,0,0,0.5,0.2,0.508866666666667,0.206979027134099,0.167054783132511,0.226807444045837,0.732993448946513,0.518758090525372,0.505566362779731,0.0870714949945058,150,0.517479980148084,0.503813252868183,0.0823788429016882,0.243102351611608,0.448853214525198
10,200,150,0.1,0,0.25,0.45,0.1,0,0,0.6,0.2,0.597866666666667,0.208098088212442,0.175782946390051,0.186397698538298,0.738141156583965,0.534205520197807,0.514876792268704,0.089512464019588,150,0.52128907195343,0.490332791305092,0.0918821304640169,0.216020654603491,0.451316372801873
10,200,150,0.1,0,0.25,0.45,0.1,0,0,0.7,0.2,0.684366666666667,0.195207939953858,0.172063240751923,0.214591653004273,0.751332207120995,0.532581922614291,0.503129563597323,0.0990243873825652,149,0.525732289482645,0.508757156286684,0.111246114281754,0.23438185506107,0.448399718105884
10,200,150,0.1,0,0.25,0.45,0.1,0,0,0.8,0.2,0.788266666666667,0.221377616793122,0.289507284424077,0.245142334737364,0.836238593914919,0.526901564866229,0.490616940887333,0.151477260293651,129,0.548467238768299,0.513588403995428,0.135719356849347,0.256980942166318,0.450945744350333
10,200,150,0.1,0,0.25,0.45,0.1,0,0,0.9,0.2,0.923133333333333,0.161333106846218,0.36273168808707,0.215337464870755,0.925865154042931,0.531715003892781,0.508459651928985,0.169795874496882,73,0.540034701368035,0.543024779026409,0.176185115755934,0.238028622781521,0.454371250522441
10,200,150,0.1,0,0.25,0.45,0.1,0,0,0.1,0.25,0.0970333333333333,0.247018528138777,0.691652195334712,0.196183888446781,0.98166870435606,0.582698747274515,0.492811651170946,0.154935773142968,40,0.615243053414067,0.525853838324733,0.178754253910494,0.222510275536768,0.450398313727817
10,200,150,0.1,0,0.25,0.45,0.1,0,0,0.2,0.25,0.203433333333333,0.240127298920387,0.351743637821884,0.264194053014992,0.880112037339628,0.534446652935718,0.501983309270245,0.138801914487732,114,0.525770221730894,0.496650308808041,0.14192959746962,0.27061948327262,0.451626262392678
10,200,150,0.1,0,0.25,0.45,0.1,0,0,0.4,0.25,0.393366666666667,0.258122087982122,0.27506372895049,0.256521313058652,0.797974861210321,0.531776620829677,0.49054179801248,0.107213258705976,149,0.537626186324341,0.495867976381166,0.1239225241,0.265718702545412,0.452370897624287
10,200,150,0.1,0,0.25,0.45,0.1,0,0,0.3,0.25,0.308866666666667,0.249818824731357,0.288232427259872,0.222377730457407,0.82333630702121,0.534953311667506,0.502235348804219,0.113075857029703,138,0.538714500172985,0.499699902992251,0.139916939410899,0.240228425612756,0.449224147272374
10,200,150,0.1,0,0.25,0.45,0.1,0,0,0.5,0.25,0.473233333333333,0.244224657733797,0.235062822071443,0.237356602285352,0.77988307727347,0.545946819097792,0.5068985324475,0.09521098417469,148,0.536726634021715,0.499465057024615,0.0924672821778251,0.250177610001954,0.448444331230398
10,200,150,0.1,0,0.25,0.45,0.1,0,0,0.6,0.25,0.579333333333333,0.246267892183204,0.244667771186369,0.22777082502204,0.780602863110294,0.537446453855991,0.501548314355052,0.0996029055196486,149,0.536673679504322,0.499613428582209,0.103353623363221,0.244064882610831,0.449396153102995
10,200,150,0.1,0,0.25,0.45,0.1,0,0,0.7,0.25,0.694433333333333,0.250448280415959,0.29147299866817,0.25973977686521,0.824453380158524,0.532297612362297,0.486371195762513,0.132520782868698,141,0.547455090935675,0.496092329946947,0.120279028484136,0.267563008963342,0.451698914246855
10,200,150,0.1,0,0.25,0.45,0.1,0,0,0.9,0.25,0.917033333333333,0.239832223701751,0.750971628007374,0.245541704820168,0.990238468158348,0.592653012048193,0.560114712113527,0.163230161306136,27,0.59521669535284,0.517815535957154,0.173765167725555,0.257561838669347,0.451477906207952
10,200,150,0.1,0,0.25,0.45,0.1,0,0,0.8,0.25,0.794033333333333,0.265423364909386,0.426667003276764,0.19415848017838,0.905866991185925,0.542285985124634,0.4920363708063,0.153612766450752,110,0.532322579354988,0.493221926672348,0.174194703147808,0.220986734913091,0.450207622036579
10,200,150,0.1,0,0.3,0.45,0.1,0,0,0.1,0.05,0.109866666666667,0.051167400835663,0.0218756705968878,0.291588475070661,0.616939940645313,0.517508597569141,0.507095038197276,0.151199766138959,147,0.520166848439816,0.51193150226837,0.141478005659367,0.287012893693188,0.447361946080212
10,200,150,0.1,0,0.3,0.45,0.1,0,0,0.2,0.05,0.194333333333333,0.0569341626919354,0.0157795994887511,0.279997920869749,0.571828304850318,0.498069367278524,0.498455552202716,0.101839325250887,150,0.49660989599206,0.486289623462281,0.102871739820035,0.280112155771118,0.44918105199112
10,200,150,0.1,0,0.3,0.45,0.1,0,0,0.3,0.05,0.295233333333333,0.0554461364679001,0.00982280826443827,0.254463826558249,0.544174264013123,0.504052003873108,0.499935470411094,0.0837315192172118,150,0.511731277064322,0.511230512748638,0.0830597095544287,0.264277024489308,0.452356402663372
10,200,150,0.1,0,0.3,0.45,0.1,0,0,0.4,0.05,0.397933333333333,0.0629775358550282,0.0116107427284952,0.316763456972111,0.549762394508427,0.505649971538404,0.503169643381928,0.0799398368828594,150,0.506538861293158,0.502281533943936,0.0749193384591727,0.308239561826828,0.452695716334595
10,200,150,0.1,0,0.3,0.45,0.1,0,0,0.5,0.05,0.501433333333333,0.0613285153977728,0.0100938414604698,0.300742317487581,0.538143478827058,0.504542902111134,0.504584154090709,0.0713952147897883,150,0.495113909839544,0.492614500935248,0.0790810596079626,0.293499353527272,0.447536541350743
10,200,150,0.1,0,0.3,0.45,0.1,0,0,0.6,0.05,0.600566666666667,0.0563978457233708,0.00829959618434505,0.270327062830433,0.531838720332603,0.507308820306232,0.504335609538819,0.0751494729944334,150,0.501274722014261,0.499467379914617,0.0776459195096839,0.275544282656637,0.452700277596303
10,200,150,0.1,0,0.3,0.45,0.1,0,0,0.9,0.05,0.8919,0.0621177437932168,0.0351864000037177,0.305170652736252,0.641240430468864,0.502572558548953,0.489141320638782,0.147732662237337,147,0.521919008995086,0.521922108295487,0.138859118621541,0.29889459301234,0.451009564596005
10,200,150,0.1,0,0.3,0.45,0.1,0,0,0.7,0.05,0.691833333333333,0.0624967560679405,0.0133847862430323,0.274181667777421,0.556937923706909,0.499841196450462,0.495017818818688,0.0826067788408249,150,0.503714935714708,0.500325536236649,0.0868130430465469,0.276481375181196,0.449842662084663
10,200,150,0.1,0,0.3,0.45,0.1,0,0,0.8,0.05,0.801566666666667,0.0580040980578001,0.0162308295868387,0.281822039114361,0.586895474144552,0.512283193665353,0.50584697131352,0.104464115925213,150,0.508545902365233,0.501206000472628,0.0932914933146175,0.281324275766466,0.449092466479932
10,200,150,0.1,0,0.3,0.45,0.1,0,0,0.1,0.1,0.0963333333333333,0.100771631425832,0.112121850948671,0.292508260388179,0.770427531516136,0.536192637155012,0.498635862009588,0.175285854909635,122,0.527575549583234,0.51116000243004,0.169961163363166,0.29143047988514,0.453238288301955
10,200,150,0.1,0,0.3,0.45,0.1,0,0,0.2,0.1,0.196,0.0972473494747583,0.0552650514266889,0.303668004039106,0.656841902118065,0.514629935687348,0.504470192425281,0.112332906062718,148,0.520676238426966,0.503389453053176,0.105068879824277,0.295481192422603,0.447443806611594
10,200,150,0.1,0,0.3,0.45,0.1,0,0,0.3,0.1,0.296933333333333,0.102356113882938,0.0453949940078551,0.359097593415064,0.62313012200792,0.504303553462784,0.49030907004867,0.0867757781131305,150,0.517255332937402,0.505922697666317,0.0878073646383151,0.339177700693452,0.453123927125817
10,200,150,0.1,0,0.3,0.45,0.1,0,0,0.4,0.1,0.399666666666667,0.116855711331083,0.0521519253004758,0.332823931674369,0.614570305520815,0.51048776644664,0.497491918896477,0.0778012477734079,150,0.503783606095761,0.500012869647544,0.080957437437325,0.318428226918485,0.45084215304614
10,200,150,0.1,0,0.3,0.45,0.1,0,0,0.5,0.1,0.487733333333333,0.103590874845376,0.0381284771678623,0.329526767946081,0.603953335009157,0.503177075552014,0.500088610237548,0.076392317770415,150,0.507716203087785,0.500036686107158,0.0782590269661474,0.31676952756441,0.4518442597984
10,200,150,0.1,0,0.3,0.45,0.1,0,0,0.6,0.1,0.600566666666667,0.105499032513562,0.0415907714641545,0.309784564086309,0.615411140344438,0.519711195334,0.507560566499558,0.073500860300766,150,0.520391623557168,0.509306766044486,0.0915895956339605,0.302720207849041,0.451859960179504
10,200,150,0.1,0,0.3,0.45,0.1,0,0,0.8,0.1,0.803766666666667,0.106481142841165,0.067187219057564,0.322963367331201,0.669173343172762,0.524840374558169,0.503094076656086,0.126153972539677,149,0.525267790223447,0.49422621099131,0.126128261686788,0.309620007320448,0.448289398273055
10,200,150,0.1,0,0.3,0.45,0.1,0,0,0.7,0.1,0.6972,0.100604681866317,0.0431432022619731,0.313576330896451,0.619140528119616,0.511209316380421,0.503421132802232,0.0885630621016265,150,0.519184919077314,0.505865052717441,0.0878555262662998,0.303804587566429,0.449488738787928
10,200,150,0.1,0,0.3,0.45,0.1,0,0,0.9,0.1,0.8912,0.101968346187241,0.102669292402347,0.301632854576524,0.756123644164425,0.514690350543796,0.487009766474644,0.160483730064647,130,0.532337879237182,0.499633932202542,0.151451106531449,0.29592079544256,0.450275237063125
10,200,150,0.1,0,0.3,0.45,0.1,0,0,0.1,0.15,0.106433333333333,0.155075578744825,0.248679178762309,0.295673738190629,0.880625524967449,0.565845108115626,0.500969824559634,0.172161936297411,90,0.586640452973854,0.512813911938198,0.146777922177383,0.291255352602708,0.449525652790978
10,200,150,0.1,0,0.3,0.45,0.1,0,0,0.3,0.15,0.293866666666667,0.158085384568965,0.115916208871664,0.311193491696844,0.700704712915368,0.518500150137289,0.494308053699808,0.101135117226888,150,0.529702671625689,0.513355074708298,0.104422874072448,0.302796288824975,0.450488715072407
10,200,150,0.1,0,0.3,0.45,0.1,0,0,0.2,0.15,0.1879,0.149569034138602,0.14217213380319,0.307405887434383,0.756079384646733,0.517438867097957,0.480980227457895,0.141538055864138,144,0.525603341653508,0.490952106432754,0.158764080380877,0.299389860045554,0.449386885873968
